precio|enlace|descripcion|area|habitaciones|banios|pais|localidad|region|direccion|latitude|longitude
$ 69,000|/inmueble/467544|Departamento en  Av. Los Dominicos 2809, San Martín De Porres 15112, Perú|104m2|4|2|PE|San Martin de Porres, Lima|Lima Departamento|Av. Los Dominicos 2809, San Martín De Porres 15112, Perú|-11.995627865364163|-77.10451866878661
$ 230,000|/inmueble/463715|Departamento en  Avenida Reducto, Miraflores, Perú|150m2|3|1|PE|San Antonio, Miraflores, Lima|Lima Departamento|Avenida Reducto, Miraflores, Perú|-12.1306584|-77.0236426
$ 280,000|/inmueble/454267|Departamento en  Santiago De Surco, Lima|176m2|4|4|PE|Santiago de Surco, Lima|Lima Departamento||-12.1326314|-76.99166749999999
$ 87,000|/inmueble/583516|Departamento en  Jirón Zorritos 1342, Breña, Perú|60m2|3|2|PE|Cercado de Lima, Lima|Lima Departamento|Jirón Zorritos 1342, Breña, Perú|-12.0486023|-77.0562042
$ 150,000|/inmueble/c839-a5d8-622c7e97-ac1445a87faf-39a4|Departamento en  Chorrillos, Lima|129m2|3|3|PE|Chorrillos, Lima|Lima Departamento||-12.180142|-77.010872
$ 131,200|/inmueble/463627|Departamento en  Universidad San Martín De Porres - Facultad De Odontología, Avenida San Luis, San Luis, Perú|82m2|3|2|PE|San Luis, Lima|Lima Departamento|Universidad San Martín De Porres - Facultad De Odontología, Avenida San Luis, San Luis, Perú|-12.0794606|-76.998083
$ 188,000|/inmueble/421211|Departamento en  Av. Paseo De La Republica 5693, Miraflores 15047, Perú|100m2|2|2|PE|San Antonio, Miraflores, Lima|Lima Departamento|Av. Paseo De La Republica 5693, Miraflores 15047, Perú|-12.1217859|-77.0247577
$ 330,000|/inmueble/580191|Departamento en  San Antonio, Lima|109m2|2|3|PE|San Antonio, Miraflores, Lima|Lima Departamento||-12.1258688|-77.026949
$ 170,000|/inmueble/602572|Departamento en  Salamanca De Monterrico, Lima|142m2|3|4|PE|Salamanca De Monterrico, Ate, Lima|Lima Departamento||-12.0769909|-76.9837477
$ 175,000|/inmueble/6e68-8f42-c9122d1e-b3d6b22965db-390d|Departamento en  Santiago De Surco, Lima|110m2|3|2|PE|Santiago de Surco, Lima|Lima Departamento||-12.141609|-76.991816
$ 132,000|/inmueble/423367|Departamento en  Andres Razuri 27, Lima 15803, Perú|86m2|3|2|PE|San Luis, Lima|Lima Departamento|Andres Razuri 27, Lima 15803, Perú|-12.1399436|-76.97091069999999
$ 184,748|/inmueble/446909|Departamento en  Calle Arica, Miraflores, Perú|69m2|1|1|PE|Barranco, Lima|Lima Departamento|Calle Arica, Miraflores, Perú|-12.1139529|-77.0357653
$ 443,126|/inmueble/446911|Departamento en  Calle Arica, Miraflores, Perú|181m2|3|2|PE|Barranco, Lima|Lima Departamento|Calle Arica, Miraflores, Perú|-12.1139529|-77.0357653
$ 507,388|/inmueble/424603|Departamento en  Calle Los Eucaliptos, San Isidro, Perú|197m2|2|2|PE|Country Club, San Isidro, Lima|Lima Departamento|Calle Los Eucaliptos, San Isidro, Perú|-12.095992|-77.0482488
$ 237,150|/inmueble/446916|Departamento en  Calle Arica, Miraflores, Perú|93m2|2|2|PE|Barranco, Lima|Lima Departamento|Calle Arica, Miraflores, Perú|-12.1139529|-77.0357653
$ 286,493|/inmueble/446913|Departamento en  Calle Arica, Miraflores, Perú|107m2|2|2|PE|Barranco, Lima|Lima Departamento|Calle Arica, Miraflores, Perú|-12.1139529|-77.0357653
$ 222,233|/inmueble/446910|Departamento en  Calle Arica, Miraflores, Perú|83m2|1|2|PE|Barranco, Lima|Lima Departamento|Calle Arica, Miraflores, Perú|-12.1139529|-77.0357653
$ 358,785|/inmueble/446917|Departamento en  Calle Arica, Miraflores, Perú|134m2|3|2|PE|Barranco, Lima|Lima Departamento|Calle Arica, Miraflores, Perú|-12.1139529|-77.0357653
$ 489,626|/inmueble/424602|Departamento en  Calle Los Eucaliptos, San Isidro, Perú|178m2|2|2|PE|Country Club, San Isidro, Lima|Lima Departamento|Calle Los Eucaliptos, San Isidro, Perú|-12.095992|-77.0482488
$ 329,217|/inmueble/446912|Departamento en  Calle Arica, Miraflores, Perú|122m2|3|2|PE|Barranco, Lima|Lima Departamento|Calle Arica, Miraflores, Perú|-12.1139529|-77.0357653
$ 750,000|/inmueble/454861|Departamento en  Malecon Armendariz 289, Miraflores 15074, Perú|302m2|||PE|Armendáriz, Miraflores, Lima|Lima Departamento|Malecon Armendariz 289, Miraflores 15074, Perú|-12.135157|-77.025439
$ 160,000|/inmueble/461810|Departamento en  Valle Hermoso, Surco, Lima, Perú|95m2|3|3|PE|Santiago de Surco, Lima|Lima Departamento|Valle Hermoso, Surco, Lima, Perú|-12.1288893|-76.9764124
$ 210,000|/inmueble/465832|Departamento en  Av. Alfredo Franco 240, Santiago De Surco 15038, Perú|117m2|3|3|PE|Santiago de Surco, Lima|Lima Departamento|Av. Alfredo Franco 240, Santiago De Surco 15038, Perú|-12.130963256504215|-76.99725991534423
$ 219,000|/inmueble/607889|Departamento en  Diagonal 550, Miraflores, Perú|170m2|3|2|PE|Cercado de Miraflores, Miraflores, Lima|Lima Departamento|Diagonal 550, Miraflores, Perú|-12.1226071|-77.03174539999999
$ 155,000|/inmueble/542993|Departamento en  Jirón Aracena & Avenida Pedro Venturo, Santiago De Surco, Perú|86m2|2|2|PE|Santiago de Surco, Lima|Lima Departamento|Jirón Aracena & Avenida Pedro Venturo, Santiago De Surco, Perú|-12.1200578|-76.99692329999999
$ 185,000|/inmueble/580289|Departamento en  El Olivar, Lima|91m2|2|2|PE|El Olivar, San Isidro, Lima|Lima Departamento||-12.1056361|-77.0355217
$ 129,000|/inmueble/441040|Departamento en  Salamanca De Monterrico, Lima|134m2|3|2|PE|Salamanca De Monterrico, Ate, Lima|Lima Departamento||-12.0769909|-76.9837477
$ 240,000|/inmueble/400276|Departamento en  Av 28 De Julio 1003 Urb, Lima 15047, Miraflores, Lima, Lima, Peru|120m2|3|2|PE|San Antonio, Miraflores, Lima|Lima Departamento|Av 28 De Julio 1003 Urb, Lima 15047, Miraflores, Lima, Lima, Peru|-12.1294643|-77.0223206
$ 92,520.43|/inmueble/577578|Departamento en  Avenida General Antonio Alvarez De Arenales 937, Cercado De Lima, Perú|84m2|2|3|PE|Cercado de Lima, Lima|Lima Departamento|Avenida General Antonio Alvarez De Arenales 937, Cercado De Lima, Perú|-12.0740383|-77.0369714
$ 63,000|/inmueble/453312|Departamento en  Gutarra, Cercado De Lima, Perú|46m2|1|1|PE|San Martin de Porres, Lima|Lima Departamento|Gutarra, Cercado De Lima, Perú|-12.0349913|-77.0571085
$ 200,000|/inmueble/448746|Departamento en  Avenida San Borja Sur 481, San Borja, Perú|97m2|2|2|PE|Cercado de Lima, Lima|Lima Departamento|Avenida San Borja Sur 481, San Borja, Perú|-12.1008629|-77.0046231
$ 130,000|/inmueble/556854|Departamento en  Calle Enrique Palacios 300, Miraflores, Peru|60m2|1|1|PE|Santa Cruz, Miraflores, Lima|Lima Departamento|Calle Enrique Palacios 300, Miraflores, Peru|-12.1168321|-77.031277
$ 495,000|/inmueble/6d48-8540-ab921385-9c04bd0a2b45-4342|Departamento en  Country Club, Lima|177m2|3|3|PE|Country Club, San Isidro, Lima|Lima Departamento||-12.0994045|-77.043156
$ 235,000|/inmueble/428197|Departamento en  Av. San Martin 743, Barranco 15063, Perú|94m2|2|3|PE|Cercado de Lima, Lima|Lima Departamento|Av. San Martin 743, Barranco 15063, Perú|-12.1371945|-77.0245159
$ 300,000|/inmueble/444784|Departamento en  Santa Cruz, Lima|129m2|2|3|PE|Santa Cruz, Miraflores, Lima|Lima Departamento||-12.110876657753353|-77.03798188965759
$ 128,500|/inmueble/436643|Departamento en  Av. Alejandro Bertello, Cercado De Lima, Perú|128m2|3|3|PE|Cercado de Lima, Lima|Lima Departamento|Av. Alejandro Bertello, Cercado De Lima, Perú|-12.0622538|-77.0665705
$ 365,000|/inmueble/430025|Departamento en  Miraflores, Lima, Perú|189m2|2|4|PE|Cercado de Miraflores, Miraflores, Lima|Lima Departamento|Miraflores, Lima, Perú|-12.1218773|-77.03053899999999
$ 188,000|/inmueble/15e9-9957-46ff3425-b66eb7e729b9-374e|Departamento en  Cercado De Miraflores, Lima|100m2|3|3|PE|Cercado de Miraflores, Miraflores, Lima|Lima Departamento||-12.1218773|-77.03053899999999
$ 480,000|/inmueble/437972|Departamento en  Calle Los Laureles 439, San Isidro, Perú|265m2|3|5|PE|Country Club, San Isidro, Lima|Lima Departamento|Calle Los Laureles 439, San Isidro, Perú|-12.0964345|-77.045617
$ 170|/inmueble/4c98-8cd7-246fc213-b9cf668a950b-4be9|Departamento en  Av. La Marina, San Miguel, Perú||||PE|Pando, San Miguel, Lima|Lima Departamento|Av. La Marina, San Miguel, Perú|-12.0776979|-77.0921919
$ 103,000|/inmueble/b5e5-949c-96154994-f136506d6a53-46fe|Departamento en  Parques De Surco 5, Jirón Las Gaviotas, Santiago De Surco, Perú|77m2|3|2|PE|Santiago de Surco, Lima|Lima Departamento|Parques De Surco 5, Jirón Las Gaviotas, Santiago De Surco, Perú|-12.1603886|-76.9944781
$ 112,000|/inmueble/454854|Departamento en  Av. República De Chile 289, Lima 15072, Perú|96m2|2|2|PE|Cercado de Lima, Lima|Lima Departamento|Av. República De Chile 289, Lima 15072, Perú|-12.066789535205688|-77.03777691268921
$ 185,000|/inmueble/78bf-9637-fcffc0eb-aa04311d2e94-330e|Departamento en  Santiago De Surco, Lima|110m2|3|2|PE|Santiago de Surco, Lima|Lima Departamento||-12.141609|-76.991816
$ 167,000|/inmueble/612726|Departamento en  Avenida Reducto 1500, Miraflores, Perú|74m2|2|2|PE|Armendáriz, Miraflores, Lima|Lima Departamento|Avenida Reducto 1500, Miraflores, Perú|-12.1336598|-77.02358699999999
$ 420,000|/inmueble/2af-9f60-eb3a652-c1b1db386b29-39c0|Departamento en  Country Club, Lima|215m2|3|2|PE|Country Club, San Isidro, Lima|Lima Departamento||-12.100766|-77.043678
$ 305,000|/inmueble/597643|Departamento en  Julio Mini Rivas, Cercado De Lima, Lima, Perú|75m2|3|2|PE|San Martin de Porres, Lima|Lima Departamento|Julio Mini Rivas, Cercado De Lima, Lima, Perú|-12.0138035|-77.0718328
$ 144,563.17|/inmueble/513961|Departamento en  Av. Arnaldo Márquez, Jesús María, Perú|90m2|3|2|PE|Salaverry Et.2, Jesus Maria, Lima|Lima Departamento|Av. Arnaldo Márquez, Jesús María, Perú|-12.0755911|-77.051116
$ 250,000|/inmueble/9684-8ba2-983167d1-8621c7f68745-45b7|Departamento en  De La Roca De Vergallo, Lima, Perú|130m2|3|3|PE|Country Club, San Isidro, Lima|Lima Departamento|De La Roca De Vergallo, Lima, Perú|-12.0936203|-77.0577867
$ 43,720.93|/inmueble/c5ef-85d8-741e94cb-fb70d1bc4392-4b7f|Departamento en  Avenida Próceres & Avenida Central, Los Olivos, Perú|57.08m2|2|2|PE|Los Olivos, Lima|Lima Departamento|Avenida Próceres & Avenida Central, Los Olivos, Perú|-11.9594229|-77.0758846
$ 92,000|/inmueble/4705-9b13-4cc3bc82-38fd1d977c83-454f|Departamento en  Av. Villaran, Surquillo, Lima, Perú|60m2|2|1|PE|San Antonio, Miraflores, Lima|Lima Departamento|Av. Villaran, Surquillo, Lima, Perú|-12.1218181|-77.0051418
$ 167,000|/inmueble/3c24-94b2-8415b546-110f611d4d53-1273|Departamento en  Pando, Lima|95m2|2|2|PE|Pando, San Miguel, Lima|Lima Departamento||-12.0842144|-77.0682789
$ 195,000|/inmueble/6f2c-ae93-a1b387f0-a800296ab8cc-3cd4|Departamento en  Santiago De Surco, Lima|110m2|3|2|PE|Santiago de Surco, Lima|Lima Departamento||-12.141609|-76.991816
$ 150,000|/inmueble/431518|Departamento en  Aurelio Fernandez Concha, Cercado De Lima, Perú|120m2|2|2|PE|San Antonio, Miraflores, Lima|Lima Departamento|Aurelio Fernandez Concha, Cercado De Lima, Perú|-12.1276937|-77.0139211
$ 130,000|/inmueble/614942|Departamento en  Chorrillos, Lima|108m2|4|2|PE|Chorrillos, Lima|Lima Departamento||-12.200444|-77.0099939
$ 85,000|/inmueble/553127|Departamento en  Av. La Libertad 788, San Miguel 15087, Perú|75m2|3|2|PE|Pando, San Miguel, Lima|Lima Departamento|Av. La Libertad 788, San Miguel 15087, Perú|-12.085716264928749|-77.08971060812475
$ 100,000|/inmueble/fe77-9a31-b4b772e9-fd1f954c714b-4b35|Departamento en  Jirón Juan Antonio Ribeyro, Jesús María, Perú|72m2|3|2|PE|Oyague, Jesus Maria, Lima|Lima Departamento|Jirón Juan Antonio Ribeyro, Jesús María, Perú|-12.0671196|-77.0454549
$ 510,000|/inmueble/583333|Departamento en  Santiago De Surco, Lima|443m2|4|4|PE|Santiago de Surco, Lima|Lima Departamento||-12.1217982|-76.9838253
$ 165,179.13|/inmueble/463289|Departamento en  San Antonio, Lima|89m2|2|3|PE|San Antonio, Miraflores, Lima|Lima Departamento||-12.1262409|-77.0180809
$ 115,147.71|/inmueble/463281|Departamento en  San Antonio, Lima|61m2|1|2|PE|San Antonio, Miraflores, Lima|Lima Departamento||-12.1262409|-77.0180809
$ 466,500|/inmueble/438057|Departamento en  Santiago De Surco, Lima|183m2|3|4|PE|Santiago de Surco, Lima|Lima Departamento||-12.1150336|-76.98247529999999
$ 132,000|/inmueble/467818|Departamento en  Surquillo, Lima|80.5m2|3|2|PE|Surquillo, Lima|Lima Departamento||-12.1170312|-77.0019445
$ 157,900|/inmueble/579085|Departamento en  Salamanca De Monterrico, Lima|120m2|3|3|PE|Salamanca De Monterrico, Ate, Lima|Lima Departamento||-12.0769909|-76.9837477
$ 288,000|/inmueble/456240|Departamento en  Jirón Navarra 410, Urb Higuereta, Surco, Perú|149m2|3|4|PE|Santiago de Surco, Lima|Lima Departamento|Jirón Navarra 410, Urb Higuereta, Surco, Perú|-12.126537|-76.9927249
$ 1,300,000|/inmueble/437567|Departamento en  Santiago De Surco, Lima|683m2|5|7|PE|Santiago de Surco, Lima|Lima Departamento||-12.0838317|-76.96574629999999
$ 544,600|/inmueble/428016|Departamento en  Avenida Francisco 303, Miraflores 15073, Perú|257m2|3|4|PE|El Olivar, San Isidro, Lima|Lima Departamento|Avenida Francisco 303, Miraflores 15073, Perú|-12.109325|-77.0414363
$ 104,000|/inmueble/422044|Departamento en  El Sol 198, Lima 15498, Perú|106m2|3|2|PE|Salamanca De Monterrico, Ate, Lima|Lima Departamento|El Sol 198, Lima 15498, Perú|-12.0338918|-76.93798509999999
$ 49,800|/inmueble/e982-bdd6-2b1f8961-96fce0dd378f-4800|Departamento en  Pardo 338, Lima, Perú|63m2|2|1|PE|Chorrillos, Lima|Lima Departamento|Pardo 338, Lima, Perú|-12.1670661|-77.02503229999999
$ 259,000|/inmueble/513256|Departamento en  Las Gardenias, Santiago De Surco, Perú|143m2|3|3|PE|Santiago de Surco, Lima|Lima Departamento|Las Gardenias, Santiago De Surco, Perú|-12.1314872|-76.98230769999999
$ 120,000|/inmueble/504957|Departamento en  Urb Elio Cercado, Eleazar Guzmán Y Barrón, Cercado De Lima, Perú|181m2|2|1|PE|Cercado de Lima, Lima|Lima Departamento|Urb Elio Cercado, Eleazar Guzmán Y Barrón, Cercado De Lima, Perú|-12.0553171|-77.0701643
$ 325,000|/inmueble/464980|Departamento en  Av. Los Precursores, Santiago De Surco, Perú|162m2|3|3|PE|Santiago de Surco, Lima|Lima Departamento|Av. Los Precursores, Santiago De Surco, Perú|-12.1160037|-76.9801926
$ 890,000|/inmueble/622056|Departamento en  Country Club, Lima|378.76m2|4||PE|Country Club, San Isidro, Lima|Lima Departamento||-12.0949398|-77.0460425
$ 80,000|/inmueble/433358|Departamento en  Surquillo, Lima|41m2|2|1|PE|Surquillo, Lima|Lima Departamento||-12.107010841369629|-77.01652526855469
$ 83,000|/inmueble/527788|Departamento en  Avenida Paseo De La República 2199, La Victoria, Perú|41.27m2|2|1|PE|La Victoria, Lima|Lima Departamento|Avenida Paseo De La República 2199, La Victoria, Perú|-12.0844426|-77.02534109999999
$ 98,000|/inmueble/563094|Departamento en  Av. Arica 624, Breña, Perú|65m2|3|2|PE|28 De Julio, Breña, Lima|Lima Departamento|Av. Arica 624, Breña, Perú|-12.0582839|-77.0475488
$ 86,500|/inmueble/eb21-9b40-79e8f771-5a57766c0227-480f|Departamento en  Jirón Lloque Yupanqui, Jesús María, Perú|46m2|1|1|PE|Salaverry Et.2, Jesus Maria, Lima|Lima Departamento|Jirón Lloque Yupanqui, Jesús María, Perú|-12.074924|-77.0460424
$ 130,000|/inmueble/575968|Departamento en  Rinconada Baja, Lima|106.51m2|3|2|PE|Rinconada Baja, La Molina, Lima|Lima Departamento||-12.1176658|-76.9340629
$ 76,000|/inmueble/511437|Departamento en  Condominio Parque De Los Olivos, Huacllan, Cercado De Lima, Perú|67m2|2|2|PE|Los Olivos, Lima|Lima Departamento|Condominio Parque De Los Olivos, Huacllan, Cercado De Lima, Perú|-11.9795214|-77.078735
$ 71,000|/inmueble/590668|Departamento en  San Juan De Miraflores, Lima|87.7m2|2|2|PE|San Juan de Miraflores, Lima|Lima Departamento||-12.181957498955198|-76.97747631160888
$ 77,000|/inmueble/468659|Departamento en  Santiago De Surco, Lima|54.6m2|1|2|PE|Santiago de Surco, Lima|Lima Departamento||-12.1428402|-77.0124144
$ 129,300|/inmueble/440188|Departamento en  Maranga, Lima|82m2|3|2|PE|Maranga, San Miguel, Lima|Lima Departamento||-12.073431|-77.0973399
$ 107,500|/inmueble/439896|Departamento en  Avenida República De Panamá, Barranco, Perú|50m2|2|2|PE|Barranco, Lima|Lima Departamento|Avenida República De Panamá, Barranco, Perú|-12.1370961|-77.0177714
$ 280,000|/inmueble/4d8b-c02c-b9af755a-43c9a8bb9462-3dcc|Departamento en  Santiago De Surco, Lima|165m2|3|2|PE|Santiago de Surco, Lima|Lima Departamento||-12.124178|-76.986057
$ 52,500|/inmueble/583931|Departamento en  Chorrillos, Lima|42.8m2|1|1|PE|Chorrillos, Lima|Lima Departamento||-12.0544772|-77.0439636
$ 145,000|/inmueble/467888|Departamento en  Santiago De Surco, Lima|66.42m2|2|2|PE|Santiago de Surco, Lima|Lima Departamento||-12.1251037|-76.9793592
$ 87,000|/inmueble/450917|Departamento en  Risso, Lima|53m2|2|2|PE|Risso, Lince, Lima|Lima Departamento||-12.080065142948085|-77.03526813536882
$ 98,478.94|/inmueble/586839|Departamento en  Av. La Marina 425, Pueblo Libre, Perú|70m2|3||PE|Pueblo Libre, Lima|Lima Departamento|Av. La Marina 425, Pueblo Libre, Perú|-12.0838136|-77.0657512
$ 65,000|/inmueble/373443|Departamento en  Calle Los Nogales, San Martin De Porres, Lima, Lima, Peru|77m2|3|2|PE|San Martin de Porres, Lima|Lima Departamento|Calle Los Nogales, San Martin De Porres, Lima, Lima, Peru|-11.982842|-77.086392
$ 116,000|/inmueble/d835-ab4a-f2acd8a2-dc3675ffd701-430b|Departamento en  Avenida Principal 510, Surquillo, Perú|65m2|3|2|PE|Surquillo, Lima|Lima Departamento|Avenida Principal 510, Surquillo, Perú|-12.1167221|-77.00667469999999
$ 370,000|/inmueble/529807|Departamento en  Las Limas 161, Lima 15023, Perú|370m2|4|4|PE|Santiago de Surco, Lima|Lima Departamento|Las Limas 161, Lima 15023, Perú|-12.120587|-76.97563
$ 125,000|/inmueble/9f1b-9753-92460f55-3774ad2916f6-4ddc|Departamento en  Calle Pablo Usandizaga, San Borja, Perú|72m2|2|1|PE|San Borja, Lima|Lima Departamento|Calle Pablo Usandizaga, San Borja, Perú|-12.1054542|-76.9935637
$ 90,000|/inmueble/533718|Departamento en  Av. Cuba 958, Jesús María, Perú|40.02m2|1|1|PE|Salaverry Et.2, Jesus Maria, Lima|Lima Departamento|Av. Cuba 958, Jesús María, Perú|-12.0750083|-77.0446451
$ 140,000|/inmueble/468726|Departamento en  Recavarren, Calle General Recavarren, Miraflores, Perú|55m2|2|1|PE|Cercado de Miraflores, Miraflores, Lima|Lima Departamento|Recavarren, Calle General Recavarren, Miraflores, Perú|-12.1197106|-77.0337986
$ 63,000|/inmueble/421851|Departamento en  San Martin De Porres, Lima|77m2|3|2|PE|San Martin de Porres, Lima|Lima Departamento||-11.9836616|-77.07736229999999
$ 160,000|/inmueble/426517|Departamento en  Malecón Balta, Miraflores, Perú|61m2|1|1|PE|Cercado de Miraflores, Miraflores, Lima|Lima Departamento|Malecón Balta, Miraflores, Perú|-12.125127|-77.0337893
$ 346,200|/inmueble/348362|Departamento en  San Fernando Cdra. 2, Miraflores, Lima, Lima, Peru|97m2|2|2|PE|Armendáriz, Miraflores, Lima|Lima Departamento|San Fernando Cdra. 2, Miraflores, Lima, Lima, Peru|-12.1319273|-77.0269069
$ 188,000|/inmueble/459180|Departamento en  Calle Las Dalias, Lima, Perú|102m2|1|1|PE|Santiago de Surco, Lima|Lima Departamento|Calle Las Dalias, Lima, Perú|-12.1281379|-76.9716803
$ 185,000|/inmueble/551417|Departamento en  C. Marco Polo 142, Surquillo 15038, Perú|115m2|3|4|PE|Surquillo, Lima|Lima Departamento|C. Marco Polo 142, Surquillo 15038, Perú|-12.117029177639441|-77.00067452949982
$ 300,000|/inmueble/511034|Departamento en  Plazavea Óvalo Higuereta, Avenida Aviación, Santiago De Surco, Perú|350m2|4|2|PE|Santiago de Surco, Lima|Lima Departamento|Plazavea Óvalo Higuereta, Avenida Aviación, Santiago De Surco, Perú|-12.1272712|-77.00079370000002
$ 127,000|/inmueble/389293|Departamento en  Quisquijana, San Miguel, Lima, Lima, Peru|72m2|3||PE|Maranga, San Miguel, Lima|Lima Departamento|Quisquijana, San Miguel, Lima, Lima, Peru|-12.0667031|-77.0996306
$ 394,400|/inmueble/438059|Departamento en  Santiago De Surco, Lima|186m2|2|2|PE|Santiago de Surco, Lima|Lima Departamento||-12.1150336|-76.98247529999999
$ 374,850|/inmueble/438058|Departamento en  Santiago De Surco, Lima|147m2|3|2|PE|Santiago de Surco, Lima|Lima Departamento||-12.1150336|-76.98247529999999
$ 400,000|/inmueble/428152|Departamento en  Cercado De Lima, Lima|224m2|3|2|PE|Cercado de Lima, Lima|Lima Departamento||-12.1081838|-76.9795326
$ 138,000|/inmueble/d50a-b969-26abd943-bd76fe590866-3ba6|Departamento en  Barranco, Lima|84m2|2|1|PE|Barranco, Lima|Lima Departamento||-12.151023|-77.022855
$ 295,000|/inmueble/580599|Departamento en  Rinconada Baja, Lima|169m2|5|5|PE|Rinconada Baja, La Molina, Lima|Lima Departamento||-12.1113575|-76.9368659
$ 1,200,000|/inmueble/580295|Departamento en  Avenida Del Ejército, Miraflores, Perú|210m2|1|5|PE|Santa Cruz, Miraflores, Lima|Lima Departamento|Avenida Del Ejército, Miraflores, Perú|-12.1132974|-77.048418
$ 280,000|/inmueble/580190|Departamento en  Santiago De Surco, Lima|135m2|3|3|PE|Santiago de Surco, Lima|Lima Departamento||-12.1276437|-77.0095924
$ 185,000|/inmueble/352540|Departamento en  Cercado De Miraflores, Lima|87m2|3|2|PE|Cercado de Miraflores, Miraflores, Lima|Lima Departamento||-12.1218773|-77.03053899999999
$ 450,000|/inmueble/615845|Departamento en  Malecon Armendariz 200, Miraflores, Perú|175m2|3|4|PE|Armendáriz, Miraflores, Lima|Lima Departamento|Malecon Armendariz 200, Miraflores, Perú|-12.1354481|-77.0256282
$ 195,000|/inmueble/519703|Departamento en  Jr. Cuzco 892, Cercado De Lima 15086, Perú|138m2|4|5|PE|Magdalena del Mar, Lima|Lima Departamento|Jr. Cuzco 892, Cercado De Lima 15086, Perú|-12.087435|-77.074704
$ 165,000|/inmueble/616247|Departamento en  Santiago De Surco, Lima|110m2|3|3|PE|Santiago de Surco, Lima|Lima Departamento||-12.0976533|-77.0118129
$ 124,000|/inmueble/513148|Departamento en  Barranco, Lima|40m2|1|1|PE|Barranco, Lima|Lima Departamento||-12.139512|-77.021634
$ 62,000|/inmueble/4c52-a371-86aeaf86-d9f8790d6dd9-1273|Departamento en  San Juan De Lurigancho, Lima|72m2|2|2|PE|San Juan de Lurigancho, Lima|Lima Departamento||-12.021908745288643|-76.99981603771448
$ 1,000,000|/inmueble/623750|Departamento en  Santiago De Surco, Lima|633m2|4|4|PE|Santiago de Surco, Lima|Lima Departamento||-12.085128|-76.961771
$ 108,000|/inmueble/610026|Departamento en  Salamanca De Monterrico, Lima|77m2|2|2|PE|Salamanca De Monterrico, Ate, Lima|Lima Departamento||-12.0769909|-76.9837477
$ 80,000|/inmueble/428238|Departamento en  Surquillo, Lima|40m2|1|1|PE|Surquillo, Lima|Lima Departamento||-12.116503|-77.025875
$ 135,000|/inmueble/ca5f-997c-b9c8fb37-a75348ef96c3-41c7|Departamento en  Alicante 165, Ate 15012, Perú|72m2|3|2|PE|Mayorazgo, Ate, Lima|Lima Departamento|Alicante 165, Ate 15012, Perú|-12.060623891744337|-76.94040911101708
$ 70,000|/inmueble/493249|Departamento en  Urb Los Cedros De Villa, Chorrillos, Perú|65m2|2|2|PE|Chorrillos, Lima|Lima Departamento|Urb Los Cedros De Villa, Chorrillos, Perú|-12.2065293|-77.014704
$ 85,000|/inmueble/602467|Departamento en  Salamanca De Monterrico, Lima|51m2|1|2|PE|Salamanca De Monterrico, Ate, Lima|Lima Departamento||-12.0769909|-76.9837477
$ 250,000|/inmueble/439523|Departamento en  Av. P.º De La República 4796, Miraflores 15046, Perú|169m2|3|1|PE|Santa Cruz, Miraflores, Lima|Lima Departamento|Av. P.º De La República 4796, Miraflores 15046, Perú|-12.1132245|-77.0265129
$ 155,000|/inmueble/541183|Departamento en  Santiago De Surco, Lima|96m2|3|3|PE|Santiago de Surco, Lima|Lima Departamento||-12.113411|-76.978254
$ 200,000|/inmueble/428134|Departamento en  Cercado De Lima, Lima|100m2|3|3|PE|Cercado de Lima, Lima|Lima Departamento||-12.0787398|-77.0284487
$ 145,000|/inmueble/583624|Departamento en  Av. Arenales 2632, Lince, Perú|145m2|4|3|PE|Lobatón, Lince, Lima|Lima Departamento|Av. Arenales 2632, Lince, Perú|-12.0903571|-77.0349334
$ 52,999|/inmueble/462664|Departamento en  28 De Julio, Lima|51m2|2||PE|28 De Julio, Breña, Lima|Lima Departamento||-12.064847835907445|-77.05102052753907
$ 329,000|/inmueble/328500|Departamento en  Cercado De Miraflores, Lima|180m2|3|4|PE|Cercado de Miraflores, Miraflores, Lima|Lima Departamento||-12.1218773|-77.03053899999999
$ 99,000|/inmueble/439883|Departamento en  La Calera, Surquillo, Perú|53m2|2|1|PE|Surquillo, Lima|Lima Departamento|La Calera, Surquillo, Perú|-12.1143812|-77.0086168
$ 120,000|/inmueble/450226|Departamento en  Maranga, Lima|125m2|3|2|PE|Maranga, San Miguel, Lima|Lima Departamento||-12.0674308|-77.0929355
$ 125,000|/inmueble/defd-8ce4-671f32cf-8d28ad322834-4781|Departamento en  Paseo La Castellana 1230, Santiago De Surco, Perú|73m2|3|2|PE|Santiago de Surco, Lima|Lima Departamento|Paseo La Castellana 1230, Santiago De Surco, Perú|-12.1434497|-77.0099575
$ 209,000|/inmueble/455540|Departamento en  Simón Salguero, Surco, Perú|103m2|3|2|PE|Santiago de Surco, Lima|Lima Departamento|Simón Salguero, Surco, Perú|-12.130436|-77.0077619
$ 133,000|/inmueble/380180|Departamento en  Santa Cruz, Lima|62m2|2|2|PE|Santa Cruz, Miraflores, Lima|Lima Departamento||-12.1140106|-77.044973
$ 93,023.26|/inmueble/463906|Departamento en  San Antonio, Lima|45m2|1|1|PE|San Antonio, Miraflores, Lima|Lima Departamento||-12.1262409|-77.0180809
